Treatment,Num,Day,temp,WaterLeft,Ecleft,SPAD,NewLeaf,Size,AVGtemp,MAXtemp,class
B,28,15,35.78125,155,1.815,46.1,0,30990,3228.291384,3532,2
B,29,15,35.78125,155,1.815,46.1,0,25519,3067.238802,3469,2
B,30,15,35.78125,155,1.815,46.1,0,31822,3141.72893,3583,2
C,1,15,35.78125,97.5,1.8,45.6,0,25192,2973.593561,3536,3
C,2,15,35.78125,97.5,1.8,45.6,1,22196,3040.252613,3582,3
C,3,15,35.78125,97.5,1.8,46.5,0,28308,3168.822771,3528,3
C,4,15,35.78125,97.5,1.8,47.4,1,21808,3064.402284,3572,3
C,5,15,35.78125,97.5,1.8,48.3,0,27243,3328.228132,3632,3
C,6,15,35.78125,97.5,1.8,49.2,0,26885,3206.209745,3512,3
C,7,15,35.78125,97.5,1.8,50.1,0,31905,3244.557781,3832,3
C,8,15,35.78125,97.5,1.8,51,0,27114,3076.162425,3714,3
C,9,15,35.78125,97.5,1.8,51.9,0,22254,3083.181945,3723,3
C,10,15,35.78125,97.5,1.8,51.63333333,0,29097,3253.824312,3622,3
C,11,15,35.78125,97.5,1.8,51.36666667,0,26126,3265.63033,3629,3
C,12,15,35.78125,97.5,1.8,51.1,1,27562,3314.651586,3592,3
C,13,15,35.78125,97.5,1.8,50.83333333,0,26241,3365.560154,3693,3
C,14,15,35.78125,97.5,1.8,50.56666667,0,23857,3108.058138,3625,3
C,15,15,35.78125,97.5,1.8,50.3,0,19381,3189.427119,3568,3
C,16,15,35.78125,97.5,1.8,49.21666667,0,33781,3381.491282,3801,3
C,17,15,35.78125,97.5,1.8,48.13333333,0,27628,3328.015636,3608,3
C,18,15,35.78125,97.5,1.8,47.05,0,24060,3194.866293,3574,3
C,19,15,35.78125,97.5,1.8,45.96666667,0,22233,3074.574192,3588,3
C,20,15,35.78125,97.5,1.8,44.88333333,0,28861,3411.113787,3741,3
C,21,15,35.78125,97.5,1.8,43.8,0,30594,3251.979996,3586,3
C,22,15,35.78125,97.5,1.8,44.33333333,0,29308,3246.429712,3552,3
C,23,15,35.78125,97.5,1.8,44.86666667,0,30107,3337.290464,3674,3
C,24,15,35.78125,97.5,1.8,45.4,0,26465,3318.099377,3559,3
C,25,15,35.78125,97.5,1.8,45.93333333,0,26016,3173.935463,3456,3
C,26,15,35.78125,97.5,1.8,46.46666667,1,23101,3221.509026,3637,3
C,27,15,35.78125,97.5,1.8,47,1,18828,3101.092734,3480,3
C,28,15,35.78125,97.5,1.8,47,0,29383,3260.110778,3568,3
C,29,15,35.78125,97.5,1.8,47,0,30040,3239.660885,3590,3
C,30,15,35.78125,97.5,1.8,47,0,25513,3147.808882,3655,3
D,1,15,35.78125,67.5,1.825,44.7,0,18584,3241.770179,3517,4
D,2,15,35.78125,67.5,1.825,44.7,0,19673,3227.16942,3748,4
D,3,15,35.78125,67.5,1.825,45.64285714,0,19271,3301.991386,3727,4
D,4,15,35.78125,67.5,1.825,46.58571429,1,19837,3235.145435,3753,4
D,5,15,35.78125,67.5,1.825,47.52857143,0,19824,3280.423931,3619,4
D,6,15,35.78125,67.5,1.825,48.47142857,0,19787,3175.637995,3689,4
D,7,15,35.78125,67.5,1.825,49.41428571,0,22053,3213.298553,3577,4
D,8,15,35.78125,67.5,1.825,50.35714286,0,22830,3237.290845,3977,4
D,9,15,35.78125,67.5,1.825,51.3,0,20543,3134.734898,3898,4
D,10,15,35.78125,67.5,1.825,51.21666667,0,25742,3206.116425,3943,4
D,11,15,35.78125,67.5,1.825,51.13333333,1,21214,3126.731781,3618,4
D,12,15,35.78125,67.5,1.825,51.05,0,24553,3078.822344,3691,4
D,13,15,35.78125,67.5,1.825,50.96666667,0,25542,3101.347545,3491,4
D,14,15,35.78125,67.5,1.825,50.88333333,0,27396,3166.406738,3623,4
D,15,15,35.78125,67.5,1.825,50.8,0,21835,3126.019556,3622,4
D,16,15,35.78125,67.5,1.825,48.86666667,1,23681,3134.752502,3593,4
D,17,15,35.78125,67.5,1.825,46.93333333,0,26549,3155.019473,3592,4
D,18,15,35.78125,67.5,1.825,45,0,21870,3070.74792,3677,4
D,19,15,35.78125,67.5,1.825,43.06666667,0,27069,3136.089475,3597,4
D,20,15,35.78125,67.5,1.825,41.13333333,1,31428,3116.353856,3483,4
D,21,15,35.78125,67.5,1.825,39.2,0,23016,3112.454206,3482,4
D,22,15,35.78125,67.5,1.825,41.13333333,0,24008,3131.033239,3546,4
D,23,15,35.78125,67.5,1.825,43.06666667,0,26064,3117.53595,3555,4
D,24,15,35.78125,67.5,1.825,45,0,20414,3049.960713,3384,4
D,25,15,35.78125,67.5,1.825,46.93333333,0,20837,3073.16773,3441,4
D,26,15,35.78125,67.5,1.825,48.86666667,0,20358,3065.124767,3614,4
D,27,15,35.78125,67.5,1.825,50.8,0,24248,3028.820975,3492,4
D,28,15,35.78125,67.5,1.825,50.8,0,28159,3047.320253,3407,4
D,29,15,35.78125,67.5,1.825,50.8,0,31432,3038.38709,3514,4
D,30,15,35.78125,67.5,1.825,50.8,0,25209,2965.747788,3421,4
A,1,16,36,217.5,-0.21,58.8,0,28548,2844.53678,3460,1
A,2,16,36,217.5,-0.21,58.8,0,25979,2816.311405,3590,1
A,3,16,36,217.5,-0.21,57.65714286,0,29481,2860.90136,3532,1
A,4,16,36,217.5,-0.21,56.51428571,0,27312,2873.017209,3495,1
A,5,16,36,217.5,-0.21,55.37142857,0,27400,2782.288686,3802,1
A,6,16,36,217.5,-0.21,54.22857143,0,25114,2807.892729,3392,1
A,7,16,36,217.5,-0.21,53.08571429,0,34336,2822.135252,3568,1
A,8,16,36,217.5,-0.21,51.94285714,0,32869,2862.286684,3551,1
A,9,16,36,217.5,-0.21,50.8,0,27666,2849.087653,3465,1
A,10,16,36,217.5,-0.21,51.41666667,0,26324,2843.802386,3531,1
A,11,16,36,217.5,-0.21,52.03333333,0,24425,2842.468414,3576,1
A,12,16,36,217.5,-0.21,52.65,0,26816,2806.596659,3551,1
A,13,16,36,217.5,-0.21,53.26666667,0,24644,2837.096738,3506,1
A,14,16,36,217.5,-0.21,53.88333333,0,31343,2939.612481,3638,1
A,15,16,36,217.5,-0.21,54.5,0,28127,2895.464536,3632,1
A,16,16,36,217.5,-0.21,53.85,0,28975,2844.18409,3561,1
A,17,16,36,217.5,-0.21,53.2,0,29017,2955.537857,3765,1
A,18,16,36,217.5,-0.21,52.55,0,30919,2940.954171,3661,1
A,19,16,36,217.5,-0.21,51.9,0,24989,2857.751811,3652,1
A,20,16,36,217.5,-0.21,51.25,1,30154,2974.533561,3574,1
A,21,16,36,217.5,-0.21,50.6,0,27585,2937.9528,3714,1
A,22,16,36,217.5,-0.21,52.18333333,0,33417,2905.619206,3608,1
A,23,16,36,217.5,-0.21,53.76666667,0,22232,2978.310543,3538,1
A,24,16,36,217.5,-0.21,55.35,0,23715,2883.737803,3572,1
A,25,16,36,217.5,-0.21,56.93333333,1,31245,2954.383037,3570,1
A,26,16,36,217.5,-0.21,58.51666667,0,28306,2935.7373,3549,1
A,27,16,36,217.5,-0.21,60.1,0,23761,2891.609149,3512,1
A,28,16,36,217.5,-0.21,60.1,0,27705,2859.277964,3531,1
A,29,16,36,217.5,-0.21,60.1,0,24811,2921.687921,3701,1
A,30,16,36,217.5,-0.21,60.1,0,31651,2857.487125,3426,1
B,1,16,36,155,1.24,59.2,0,34932,3166.913833,3469,2
B,2,16,36,155,1.24,59.2,0,27647,2987.403841,3277,2
B,3,16,36,155,1.24,58.74285714,0,29759,3110.895595,3366,2
B,4,16,36,155,1.24,58.28571429,0,27067,2958.047327,3435,2
B,5,16,36,155,1.24,57.82857143,0,30059,3036.993746,3523,2
B,6,16,36,155,1.24,57.37142857,1,32983,3144.096322,3496,2
B,7,16,36,155,1.24,56.91428571,0,27595,3206.250444,3645,2
B,8,16,36,155,1.24,56.45714286,0,29367,3211.593387,3650,2
B,9,16,36,155,1.24,56,0,31263,3139.759716,3437,2
B,10,16,36,155,1.24,54.75,0,27950,2951.944615,3494,2
B,11,16,36,155,1.24,53.5,0,31339,3122.791665,3417,2
B,12,16,36,155,1.24,52.25,0,29284,3125.20588,3455,2
B,13,16,36,155,1.24,51,0,28416,3140.913887,3441,2
B,14,16,36,155,1.24,49.75,0,29437,3102.181404,3405,2
B,15,16,36,155,1.24,48.5,0,27606,3218.605629,3555,2
B,16,16,36,155,1.24,48.56666667,0,28707,3209.114711,3565,2
B,17,16,36,155,1.24,48.63333333,0,31382,3100.455707,3407,2
B,18,16,36,155,1.24,48.7,0,22917,2951.024305,3424,2
B,19,16,36,155,1.24,48.76666667,0,27435,2985.878075,3433,2
B,20,16,36,155,1.24,48.83333333,1,24718,3109.685776,3468,2
B,21,16,36,155,1.24,48.9,0,25094,3185.339962,3524,2
B,22,16,36,155,1.24,48.36666667,0,26570,2909.278886,3482,2
B,23,16,36,155,1.24,47.83333333,0,26180,3031.757601,3625,2
B,24,16,36,155,1.24,47.3,0,31427,2943.816464,3346,2
B,25,16,36,155,1.24,46.76666667,0,23510,2967.343173,3472,2
B,26,16,36,155,1.24,46.23333333,0,31849,3094.596408,3446,2
B,27,16,36,155,1.24,45.7,0,34595,3071.54638,3460,2
B,28,16,36,155,1.24,45.7,0,29965,2899.189254,3327,2
B,29,16,36,155,1.24,45.7,0,23330,3113.57201,3396,2
B,30,16,36,155,1.24,45.7,0,30312,3143.273819,3469,2
C,1,16,36,90,1.42,46.1,0,25345,3259.133044,3611,3
C,2,16,36,90,1.42,46.1,0,23414,3173.699197,3550,3
C,3,16,36,90,1.42,46.17142857,0,25879,3147.084972,3505,3
C,4,16,36,90,1.42,46.24285714,0,27751,3283.23246,3650,3
C,5,16,36,90,1.42,46.31428571,0,21981,3053.548064,3477,3
C,6,16,36,90,1.42,46.38571429,0,24335,3222.655969,3517,3
C,7,16,36,90,1.42,46.45714286,0,27781,3124.838343,3625,3
C,8,16,36,90,1.42,46.52857143,0,28120,3383.333997,3840,3
C,9,16,36,90,1.42,46.6,1,29712,3328.165018,3750,3
C,10,16,36,90,1.42,47.88333333,0,25954,3067.183132,3816,3
C,11,16,36,90,1.42,49.16666667,0,23246,3115.795664,3503,3
C,12,16,36,90,1.42,50.45,0,22519,3203.211244,3546,3
C,13,16,36,90,1.42,51.73333333,0,22251,3143.493776,3529,3
C,14,16,36,90,1.42,53.01666667,0,25525,3437.19142,3768,3
C,15,16,36,90,1.42,54.3,0,17981,3315.964852,3645,3
C,16,16,36,90,1.42,53.26666667,0,28294,3223.46349,3739,3
C,17,16,36,90,1.42,52.23333333,0,22446,3192.375568,3611,3
C,18,16,36,90,1.42,51.2,0,25800,3448.836047,3783,3
C,19,16,36,90,1.42,50.16666667,1,26458,3347.632285,3700,3
C,20,16,36,90,1.42,49.13333333,0,20475,3172.462515,3577,3
C,21,16,36,90,1.42,48.1,0,30243,3289.995139,3704,3
C,22,16,36,90,1.42,48.13333333,0,26668,3247.740888,3744,3
C,23,16,36,90,1.42,48.16666667,0,24076,3190.884948,3541,3
C,24,16,36,90,1.42,48.2,0,26084,3170.549072,3565,3
C,25,16,36,90,1.42,48.23333333,1,26040,3196.786022,3576,3
C,26,16,36,90,1.42,48.26666667,0,22128,3138.87613,3682,3
C,27,16,36,90,1.42,48.3,0,19720,3178.547059,3538,3
C,28,16,36,90,1.42,48.3,0,26562,3084.064905,3656,3
C,29,16,36,90,1.42,48.3,0,27043,3094.494842,3544,3
C,30,16,36,90,1.42,48.3,0,25484,3226.320829,3723,3
D,1,16,36,45,1.57,44.8,0,20448,3230.366735,3481,4
D,2,16,36,45,1.57,44.8,0,20667,3253.901244,3702,4
D,3,16,36,45,1.57,44.5,0,21159,3282.22364,3655,4
D,4,16,36,45,1.57,44.2,0,22200,3260.510766,3798,4
D,5,16,36,45,1.57,43.9,0,21408,3309.297038,3654,4
D,6,16,36,45,1.57,43.6,1,22278,3254.09359,3567,4
D,7,16,36,45,1.57,43.3,1,27460,3262.586198,3780,4
D,8,16,36,45,1.57,43,0,23788,3354.202791,3997,4
D,9,16,36,45,1.57,42.7,1,24187,3235.367801,3924,4
D,10,16,36,45,1.57,44.11666667,0,25763,3179.495206,3962,4
D,11,16,36,45,1.57,45.53333333,0,23487,3167.848895,3718,4
D,12,16,36,45,1.57,46.95,0,25792,3181.350729,3706,4
D,13,16,36,45,1.57,48.36666667,0,25561,3177.556003,3632,4
D,14,16,36,45,1.57,49.78333333,0,29520,3196.449018,3625,4
D,15,16,36,45,1.57,51.2,0,24484,3246.327969,3609,4
D,16,16,36,45,1.57,49.01666667,0,26581,3186.526993,3604,4
D,17,16,36,45,1.57,46.83333333,0,27227,3207.916517,3655,4
D,18,16,36,45,1.57,44.65,0,22388,3156.647266,3721,4
D,19,16,36,45,1.57,42.46666667,0,26540,3192.979804,3604,4
D,20,16,36,45,1.57,40.28333333,0,32314,3185.173145,3625,4
D,21,16,36,45,1.57,38.1,0,21825,3193.50291,3567,4
D,22,16,36,45,1.57,40.76666667,0,22269,3209.407697,3572,4
D,23,16,36,45,1.57,43.43333333,0,24649,3184.352185,3692,4
D,24,16,36,45,1.57,46.1,0,19760,3135.732895,3499,4
D,25,16,36,45,1.57,48.76666667,0,20468,3134.992916,3546,4
D,26,16,36,45,1.57,51.43333333,0,19651,3173.158313,3803,4
D,27,16,36,45,1.57,54.1,0,24766,3148.682751,3633,4
D,28,16,36,45,1.57,54.1,1,30375,3196.1947,3666,4
D,29,16,36,45,1.57,54.1,0,29606,3205.535196,3631,4
D,30,16,36,45,1.57,54.1,0,24686,3144.847079,3743,4
A,1,17,39,227.5,0.6,52,0,29007,2814.900231,3349,1
A,2,17,39,227.5,0.6,52,1,26431,2843.135031,3394,1
A,3,17,39,227.5,0.6,51.17142857,0,29063,2864.953962,3460,1
A,4,17,39,227.5,0.6,50.34285714,1,39736,2948.582947,3467,1
A,5,17,39,227.5,0.6,49.51428571,1,33363,3025.441327,3465,1
A,6,17,39,227.5,0.6,48.68571429,1,33244,2960.150584,3500,1
A,7,17,39,227.5,0.6,47.85714286,0,35488,2985.535223,3504,1
A,8,17,39,227.5,0.6,47.02857143,0,30491,2910.974419,3454,1
A,9,17,39,227.5,0.6,46.2,1,28489,2964.939029,3541,1
A,10,17,39,227.5,0.6,46.78333333,0,28190,2871.315608,3473,1
A,11,17,39,227.5,0.6,47.36666667,0,29574,2988.301447,3474,1
A,12,17,39,227.5,0.6,47.95,0,30872,3075.578129,3492,1
A,13,17,39,227.5,0.6,48.53333333,0,26700,3028.575955,3453,1
A,14,17,39,227.5,0.6,49.11666667,0,31967,2864.099165,3449,1
A,15,17,39,227.5,0.6,49.7,0,29844,2899.812994,3522,1
A,16,17,39,227.5,0.6,49.35,1,33650,3010.266746,3648,1
A,17,17,39,227.5,0.6,49,0,32690,2831.249495,3472,1
A,18,17,39,227.5,0.6,48.65,0,33961,3034.591355,3514,1
A,19,17,39,227.5,0.6,48.3,1,28861,2786.383805,3487,1
A,20,17,39,227.5,0.6,47.95,0,33231,2887.498089,3483,1
A,21,17,39,227.5,0.6,47.6,0,35343,2944.017825,3541,1
A,22,17,39,227.5,0.6,47.9,0,35937,2881.413418,3503,1
A,23,17,39,227.5,0.6,48.2,1,30285,2943.765527,3487,1
A,24,17,39,227.5,0.6,48.5,1,31073,2987.647057,3487,1
A,25,17,39,227.5,0.6,48.8,0,39137,3025.323837,3569,1
A,26,17,39,227.5,0.6,49.1,1,30073,2973.748046,3542,1
A,27,17,39,227.5,0.6,49.4,1,34955,2965.184065,3455,1
A,28,17,39,227.5,0.6,49.4,1,32862,2994.701875,3537,1
A,29,17,39,227.5,0.6,49.4,0,33325,3040.793968,3474,1
A,30,17,39,227.5,0.6,49.4,0,35629,2928.855174,3375,1
B,1,17,39,150,0.945,54.1,0,33090,2832.304775,3151,2
B,2,17,39,150,0.945,54.1,0,27496,2859.118635,3165,2
B,3,17,39,150,0.945,53.22857143,0,30136,2817.645407,3138,2
B,4,17,39,150,0.945,52.35714286,1,28480,2848.066327,3177,2
B,5,17,39,150,0.945,51.48571429,1,36222,2872.074375,3220,2
B,6,17,39,150,0.945,50.61428571,0,32670,2782.334221,3199,2
B,7,17,39,150,0.945,49.74285714,0,26577,2774.092335,3380,2
B,8,17,39,150,0.945,48.87142857,0,29457,2797.743389,3337,2
B,9,17,39,150,0.945,48,1,37712,2833.507875,3193,2
B,10,17,39,150,0.945,48.15,0,31033,2985.1762,3277,2
B,11,17,39,150,0.945,48.3,0,32203,2889.401174,3268,2
B,12,17,39,150,0.945,48.45,0,29330,2902.146267,3264,2
B,13,17,39,150,0.945,48.6,0,28935,2949.443097,3257,2
B,14,17,39,150,0.945,48.75,1,33140,2935.566777,3259,2
B,15,17,39,150,0.945,48.9,0,28110,2872.104731,3277,2
B,16,17,39,150,0.945,48.63333333,0,28055,2885.983604,3252,2
B,17,17,39,150,0.945,48.36666667,0,32334,3023.06139,3311,2
B,18,17,39,150,0.945,48.1,0,28800,3044.333472,3300,2
B,19,17,39,150,0.945,47.83333333,0,29869,3020.989956,3299,2
B,20,17,39,150,0.945,47.56666667,0,24059,2878.300678,3282,2
B,21,17,39,150,0.945,47.3,0,25495,2929.696019,3328,2
B,22,17,39,150,0.945,47.1,0,31686,3125.100644,3513,2
B,23,17,39,150,0.945,46.9,0,26772,2975.744957,3341,2
B,24,17,39,150,0.945,46.7,0,36158,3047.750899,3375,2
B,25,17,39,150,0.945,46.5,1,31201,3033.952502,3289,2
B,26,17,39,150,0.945,46.3,0,35063,2997.603114,3432,2
B,27,17,39,150,0.945,46.1,0,36720,2992.98159,3308,2
B,28,17,39,150,0.945,46.1,1,37826,3099.543621,3367,2
B,29,17,39,150,0.945,46.1,1,24124,2990.423976,3376,2
B,30,17,39,150,0.945,46.1,0,31169,2981.184607,3299,2
C,1,17,39,92.5,0.94,46.7,0,27260,2943.039765,3330,3
C,2,17,39,92.5,0.94,46.7,0,25404,3000.484176,3343,3
C,3,17,39,92.5,0.94,46.77142857,0,29222,3062.584765,3316,3
C,4,17,39,92.5,0.94,46.84285714,0,28275,2945.044173,3314,3
C,5,17,39,92.5,0.94,46.91428571,0,28596,3050.105329,3326,3
C,6,17,39,92.5,0.94,46.98571429,1,28990,2955.48058,3343,3
C,7,17,39,92.5,0.94,47.05714286,0,30334,3010.520868,3407,3
C,8,17,39,92.5,0.94,47.12857143,0,26788,2887.919591,3371,3
C,9,17,39,92.5,0.94,47.2,0,29215,2930.606538,3449,3
C,10,17,39,92.5,0.94,47.46666667,0,29687,3019.907367,3503,3
C,11,17,39,92.5,0.94,47.73333333,0,27178,2994.521304,3441,3
C,12,17,39,92.5,0.94,48,0,29177,3010.794873,3345,3
C,13,17,39,92.5,0.94,48.26666667,1,28958,3015.74874,3352,3
C,14,17,39,92.5,0.94,48.53333333,0,25244,2861.244613,3229,3
C,15,17,39,92.5,0.94,48.8,0,18276,2867.476964,3302,3
C,16,17,39,92.5,0.94,48.48333333,0,31060,2998.79897,3381,3
C,17,17,39,92.5,0.94,48.16666667,0,27313,2939.780324,3331,3
C,18,17,39,92.5,0.94,47.85,0,26348,2870.62946,3339,3
C,19,17,39,92.5,0.94,47.53333333,0,27360,2877.351718,3358,3
C,20,17,39,92.5,0.94,47.21666667,1,29119,2964.29091,3339,3
C,21,17,39,92.5,0.94,46.9,0,31855,2918.57272,3336,3
C,22,17,39,92.5,0.94,46.83333333,0,28582,2909.808726,3263,3
C,23,17,39,92.5,0.94,46.76666667,0,28528,2937.839807,3220,3
C,24,17,39,92.5,0.94,46.7,0,26076,2923.386792,3209,3
C,25,17,39,92.5,0.94,46.63333333,0,29293,2888.901751,3144,3
C,26,17,39,92.5,0.94,46.56666667,0,24464,2865.181614,3172,3
C,27,17,39,92.5,0.94,46.5,0,20905,2788.082468,3087,3
C,28,17,39,92.5,0.94,46.5,0,28558,2867.629316,3055,3
C,29,17,39,92.5,0.94,46.5,0,28516,2851.024267,3075,3
C,30,17,39,92.5,0.94,46.5,1,26554,2831.318069,3207,3
D,1,17,39,67.5,1.06,44.5,0,19809,2906.041496,3126,4
D,2,17,39,67.5,1.06,44.5,0,20359,2879.119603,3220,4
D,3,17,39,67.5,1.06,44.42857143,1,20944,2886.067466,3227,4
D,4,17,39,67.5,1.06,44.35714286,0,22371,2879.229091,3235,4
D,5,17,39,67.5,1.06,44.28571429,1,23948,2885.093661,3316,4
D,6,17,39,67.5,1.06,44.21428571,0,24823,2882.8729,3290,4
D,7,17,39,67.5,1.06,44.14285714,0,27745,2912.014093,3334,4
D,8,17,39,67.5,1.06,44.07142857,1,28221,2943.874526,3385,4
D,9,17,39,67.5,1.06,44,0,26728,2924.752357,3249,4
D,10,17,39,67.5,1.06,44.91666667,1,26580,2904.326787,3440,4
D,11,17,39,67.5,1.06,45.83333333,0,25951,2907.005819,3241,4
D,12,17,39,67.5,1.06,46.75,0,25612,2875.115922,3277,4
D,13,17,39,67.5,1.06,47.66666667,1,27434,2923.748451,3279,4
D,14,17,39,67.5,1.06,48.58333333,0,30018,2920.240922,3235,4
D,15,17,39,67.5,1.06,49.5,1,24557,2876.494686,3158,4
D,16,17,39,67.5,1.06,47.85,0,26326,2907.202006,3258,4
D,17,17,39,67.5,1.06,46.2,0,26593,2920.676795,3209,4
D,18,17,39,67.5,1.06,44.55,0,21067,2860.053971,3344,4
D,19,17,39,67.5,1.06,42.9,0,25480,2888.724647,3266,4
D,20,17,39,67.5,1.06,41.25,0,31507,2862.738534,3249,4
D,21,17,39,67.5,1.06,39.6,0,23028,2880.194633,3195,4
D,22,17,39,67.5,1.06,41.36666667,0,23683,2903.315416,3231,4
D,23,17,39,67.5,1.06,43.13333333,0,24495,2901.182119,3207,4
D,24,17,39,67.5,1.06,44.9,1,20585,2911.146612,3145,4
D,25,17,39,67.5,1.06,46.66666667,0,20224,2897.097112,3183,4
D,26,17,39,67.5,1.06,48.43333333,0,19566,2927.855259,3308,4
D,27,17,39,67.5,1.06,50.2,1,22433,2877.177061,3194,4
D,28,17,39,67.5,1.06,50.2,0,28263,2907.694441,3313,4
D,29,17,39,67.5,1.06,50.2,1,29525,2920.366842,3153,4
D,30,17,39,67.5,1.06,50.2,0,23618,2875.801634,3288,4
